typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","40","AUT","Austria","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","116","false","8","kg","116","false","116","false","0","false","3030.237",,"3030.237","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","440","LTU","Lithuania","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12859","false","8","kg","12859","false","12859","false","0","false","141182.694",,"141182.694","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","440","LTU","Lithuania","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13876","false","8","kg","13876","false","13876","false","0","false","159483.681",,"159483.681","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","440","LTU","Lithuania","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1017","false","8","kg","1017","false","1017","false","0","false","18300.986",,"18300.986","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","246","FIN","Finland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1766","false","8","kg","1766","false","1766","false","0","false","51298.019",,"51298.019","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","246","FIN","Finland","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1756","false","8","kg","1756","false","1756","false","0","false","51158.394",,"51158.394","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","842","USA","USA","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25436","false","8","kg","25436","false","25436","false","0","false","327473.685",,"327473.685","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","842","USA","USA","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","358","false","8","kg","358","false","358","false","0","false","17290.117",,"17290.117","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","842","USA","USA","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27272","false","8","kg","27272","false","27272","false","0","false","402949.666",,"402949.666","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","842","USA","USA","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1478","false","8","kg","1478","false","1478","false","0","false","58185.864",,"58185.864","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","724","ESP","Spain","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2506","false","8","kg","2506","false","2506","false","0","false","36626.676",,"36626.676","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","724","ESP","Spain","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","657","false","8","kg","657","false","657","false","0","false","2024.11",,"2024.11","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","724","ESP","Spain","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42646","false","8","kg","42646","false","42646","false","0","false","402377.235",,"402377.235","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","724","ESP","Spain","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39483","false","8","kg","39483","false","39483","false","0","false","363726.448",,"363726.448","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","56","BEL","Belgium","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1270574","false","8","kg","1270574","false","1270574","false","0","false","13276746.781",,"13276746.781","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","56","BEL","Belgium","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","251542","false","8","kg","251542","false","251542","false","0","false","3111387.258",,"3111387.258","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","56","BEL","Belgium","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1017503","false","8","kg","1017503","false","1017503","false","0","false","10143624.051",,"10143624.051","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","56","BEL","Belgium","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","929","false","8","kg","929","false","929","false","0","false","11830.631",,"11830.631","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","56","BEL","Belgium","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600","false","8","kg","600","false","600","false","0","false","9904.841",,"9904.841","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","616","POL","Poland","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4973","false","8","kg","4973","false","4973","false","0","false","79805.328",,"79805.328","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","616","POL","Poland","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21","false","8","kg","21","false","21","false","0","false","511.067",,"511.067","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","616","POL","Poland","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","330","false","8","kg","330","false","330","false","0","false","7077.47",,"7077.47","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","616","POL","Poland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46435","false","8","kg","46435","false","46435","false","0","false","821678.974",,"821678.974","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","616","POL","Poland","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41111","false","8","kg","41111","false","41111","false","0","false","734285.109",,"734285.109","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","251","FRA","France","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","276686","false","8","kg","276686","false","276686","false","0","false","2512289.883",,"2512289.883","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","251","FRA","France","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","330","false","8","kg","330","false","330","false","0","false","4778.26",,"4778.26","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","251","FRA","France","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2324","false","8","kg","2324","false","2324","false","0","false","76310.467",,"76310.467","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","251","FRA","France","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","416080","false","8","kg","416080","false","416080","false","0","false","5947546.084",,"5947546.084","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","251","FRA","France","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","136740","false","8","kg","136740","false","136740","false","0","false","3354167.473",,"3354167.473","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","380","ITA","Italy","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7955","false","8","kg","7955","false","7955","false","0","false","73070.744",,"73070.744","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","380","ITA","Italy","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","475","false","8","kg","475","false","475","false","0","false","7029.446",,"7029.446","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","380","ITA","Italy","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1228","false","8","kg","1228","false","1228","false","0","false","18274.307",,"18274.307","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","380","ITA","Italy","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","299809","false","8","kg","299809","false","299809","false","0","false","4809504.688",,"4809504.688","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","380","ITA","Italy","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","290151","false","8","kg","290151","false","290151","false","0","false","4711130.191",,"4711130.191","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","826","GBR","United Kingdom","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22757","false","8","kg","22757","false","22757","false","0","false","306295.228",,"306295.228","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","826","GBR","United Kingdom","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","248","false","8","kg","248","false","248","false","0","false","8916.501",,"8916.501","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","826","GBR","United Kingdom","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1024","false","8","kg","1024","false","1024","false","0","false","35863.929",,"35863.929","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","826","GBR","United Kingdom","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","359640","false","8","kg","359640","false","359640","false","0","false","6344124.505",,"6344124.505","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","826","GBR","United Kingdom","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","335611","false","8","kg","335611","false","335611","false","0","false","5993048.846",,"5993048.846","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","528","NLD","Netherlands","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","215790","false","8","kg","215790","false","215790","false","0","false","2116049.011",,"2116049.011","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","528","NLD","Netherlands","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","249","false","8","kg","249","false","249","false","0","false","5062.648",,"5062.648","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","528","NLD","Netherlands","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1642","false","8","kg","1642","false","1642","false","0","false","32889.72",,"32889.72","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","528","NLD","Netherlands","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","857143","false","8","kg","857143","false","857143","false","0","false","9695189.112",,"9695189.112","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","528","NLD","Netherlands","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","639462","false","8","kg","639462","false","639462","false","0","false","7541187.733",,"7541187.733","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","276","DEU","Germany","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2041472","false","8","kg","2041472","false","2041472","false","0","false","15577158.72",,"15577158.72","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","276","DEU","Germany","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","224767","false","8","kg","224767","false","224767","false","0","false","2527681.977",,"2527681.977","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","276","DEU","Germany","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","712","false","8","kg","712","false","712","false","0","false","12101.283",,"12101.283","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","276","DEU","Germany","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2411700","false","8","kg","2411700","false","2411700","false","0","false","20689362.984",,"20689362.984","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","276","DEU","Germany","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","144749","false","8","kg","144749","false","144749","false","0","false","2572421.004",,"2572421.004","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","208","DNK","Denmark","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9890","false","8","kg","9890","false","9890","false","0","false","111969.456",,"111969.456","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","208","DNK","Denmark","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14006","false","8","kg","14006","false","14006","false","0","false","323538.211",,"323538.211","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","208","DNK","Denmark","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2627649","false","8","kg","2627649","false","2627649","false","0","false","34105080.405",,"34105080.405","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","208","DNK","Denmark","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2603753","false","8","kg","2603753","false","2603753","false","0","false","33669572.738",,"33669572.738","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","752","SWE","Sweden","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72475","false","8","kg","72475","false","72475","false","0","false","619218.321",,"619218.321","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","752","SWE","Sweden","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2546","false","8","kg","2546","false","2546","false","0","false","31268.871",,"31268.871","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","752","SWE","Sweden","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39961","false","8","kg","39961","false","39961","false","0","false","566181.963",,"566181.963","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","752","SWE","Sweden","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3760726","false","8","kg","3760726","false","3760726","false","0","false","52175895.018",,"52175895.018","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","752","SWE","Sweden","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3645744","false","8","kg","3645744","false","3645744","false","0","false","50959225.863",,"50959225.863","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","710","ZAF","South Africa","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","226.482",,"226.482","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","418","LAO","Lao People's Dem. Rep.","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","161.265",,"161.265","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","418","LAO","Lao People's Dem. Rep.","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","161.265",,"161.265","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","0","W00","World","710","ZAF","South Africa","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","226.482",,"226.482","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","226.482",,"226.482","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","418","LAO","Lao People's Dem. Rep.","418","LAO","Lao People's Dem. Rep.","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","161.265",,"161.265","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","231","ETH","Ethiopia","100","BGR","Bulgaria","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","113.834",,"113.834","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","226.482",,"226.482","0","true","false",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","418","LAO","Lao People's Dem. Rep.","418","LAO","Lao People's Dem. Rep.","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","161.265",,"161.265","0","true","false",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","231","ETH","Ethiopia","100","BGR","Bulgaria","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","113.834",,"113.834","0","true","false",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","710","ZAF","South Africa","616","POL","Poland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","155.632",,"155.632","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","710","ZAF","South Africa","616","POL","Poland","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","155.632",,"155.632","0","true","false",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","188","CRI","Costa Rica","616","POL","Poland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","176.087",,"176.087","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","188","CRI","Costa Rica","616","POL","Poland","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","176.087",,"176.087","0","true","false",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","372","IRL","Ireland","826","GBR","United Kingdom","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","99.506",,"99.506","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","372","IRL","Ireland","826","GBR","United Kingdom","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","99.506",,"99.506","0","true","false",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","792","TUR","Türkiye","752","SWE","Sweden","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","135.079",,"135.079","0","true","false",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","392","JPN","Japan","208","DNK","Denmark","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","122.925",,"122.925","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","392","JPN","Japan","208","DNK","Denmark","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","122.925",,"122.925","0","true","false",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","699","IND","India","208","DNK","Denmark","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","152.075",,"152.075","0","true","false",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false","0","false","135.87",,"135.87","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false","0","false","156.423",,"156.423","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","122.925",,"122.925","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false","0","false","206.917",,"206.917","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","8","kg","9","false","9","false","0","false","330.929",,"330.929","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","8","kg","9","false","9","false","0","false","330.929",,"330.929","0","false","true",
